Contract Address,Balance (OP),Contract Type
0x9f5d4083f595E55E66AD86AC2B614e65F57dD887,25.7,Gnosis Safe Proxy
0x7F45B5aA04E31C0b2f0c953327F99cc44A801ce6,17.25,Other
0x1Ce5B6cC76e49F2fad771c8C01607a9d987620E8,6.0961803494582725,Other
0xBDFF3759d16a1C2778224271414b8d9D046899d3,10.0,Other
0x367747626ACCf9b9CbEBbb2F43f0d667701f4c7A,19.0,Gnosis Safe Proxy
0x7F8165852638bde7246Eb2B318D88801B7E84591,34.0,Vault Contract
0x1B8C7f06F537711A7CAf6770051A43B4F3E69A7e,228.490095,Gnosis Safe Proxy
0xF001f8f8a8EC2D0ec287069D2887AC717ab3672A,2.874765903051983,Other
0x93eFd980F1776C2E215b16f02F933a1a88529FAE,2753.83119089,Other
0x63e709258eBb20F0f256394C2059946EE1a4fE05,125.7,Vault Contract
0xB97714340eA560dEe293d2b345DD5246606EB6F0,10.26651961,Gnosis Safe Proxy
0x80BC643a100F32231F5cedDF10A0f67D866f7d98,158.0,Vault Contract
0xc14beA538A8055887Fc1A5D8B7d01662a55d3aE8,1.8277075335143609,Other
0x1dCEB4aEb5c14D159B84aBedD02B1a3847FEbEEe,1.16686865,Other
0x6160eAFd75Dec27a3104d1860c63A2A7277F3627,26.55,Other
0xAaF80CCCc1677B175676450a41ebc9AAD6288bF8,2.052282544,Other
0xaabFf332EE2e249a01124f9e75AF794f2ceE5464,542.0,Vault Contract
0x69d57ad9c7AB7a8be8De03cEA499BC61bFbC7aF0,86.4,Vault Contract
0x32169DC126eAf26E6A0C50E3609CB0531829Bb28,1343.5829999999999,Gnosis Safe Proxy
0x3F820C4375297150481Cb4f4D0e292EaB955c2FB,6.023024264,Other
0xcb767bb0394Ccf1f804041FB908d2BB1998F532E,5.0,Gnosis Safe Proxy
0x8A62EA6B24db1aeBcE0E70893dC5c12Be282c468,21.195438881,Other
0x581c1005db79fdc30B6a2C1AD94534B1b4eC0F09,12.0,Gnosis Safe Proxy
0x998a432494d33A6B9080D3d43682aaA8A464c09E,134.00151594000002,Gnosis Safe Proxy
0x217325391481d515aEa60debEA77e64d586bE520,10166.205059009879,ERC20 Token
0x20E35149dECBeDB264258674b7c12EdD0Da7fDCA,4.227124112216722,Other
0x479052fccDea19fd90347a5131E1A75ed3c85916,130.01216,Other
0xd6920c1094eABC4b71f3dC411A1566f64f4c206e,3268.1967671165617,ERC20 Token
0x6ef0FE00d61F1D1A3dDdC4645269b0BfBA13294c,4.064144808,Other
0x9AFd799B065301B7d8b5C9d3F060129d2bfac1A4,3.019891621,Other
0x0bc57F58043A0004554865F9dd317Ea7319F151D,17.212534400035533,Other
0x262556724Cc0F76FFEE60B8a6974D101Fdf9f699,3.9667737757634134,ERC20 Token
0x5cc1Dc3964b64672dC4517d49e62d32A3F695370,1.2090243866008397,Gnosis Safe Proxy
0x3f18A3071f6d2762Aefdbc4F381F5aE4bc33278c,3620.5538372148044,Gnosis Safe Proxy
0x0A651764f87160577d892CbB676270749501F1F3,100.92207395297294,Other
0xF65487C82d911DaFB9B6a8A27E067f29cb4c0658,242.4597756807749,Other
0x0E097995Cf7DE35cC774C8d764c44F0c2994Bc17,1.0103639477942312,Other
0xA5C2490a10a41fA1262999D848FA3391523cCEe9,5.1215170922473545,ERC20 Token
0x974036BEd5529cc3C5A9851DE2768E174C818194,515.2237925250105,ERC20 Token
0xB43D0652eb40723A569815A9F9D3e1dd4996CF99,1.9371933652303384,Other
0x34A6e3e98fEbAf61f8DcF9bb48B0B64D5Dd2e580,3.589988282057736,Other
0xb8E3967B6B8554Ce76c1c4c52708E971D95E9e4F,2.0,Other
0x741Cd66D7127987a24e9d8a19EE743d0AB91d16A,1.12487745092,Other
0x0EECCB02AF85783Ad2D70b819f47981F34b297bE,2.0,Gnosis Safe Proxy
0xE06329E465C993DEf11303BDc0dCd312A055B88a,2.1884633574275334,ERC20 Token
0x26b56C710A22A80aeaF02719a9a3dbC039cFbA49,15.677,Other
0x1a72D701bCE8b5784C14DcBF783E761bd253544C,2.865562025,Other
0x544138FF3d2a36d79BE25BBD043852941349C18B,66.82472032567927,Other
0x936C26846665f248D95cf31AE6d6638C48263766,5.850441216,Other
0x1F576477d5E7C1710ffeDD49a2075E497169250F,1.287,Other
0x7C2DC72fb79a47de8aCc9f2d9EDF8c49545C8DFa,25.033717865216385,ERC20 Token
0x7C88B210B2a81966d81A41C4A68C46BC6fBDF7E1,645317.0,Other
0x82226a348557d07EE716F2C3F668c6ced96b41F3,2.9335590921765053,Gnosis Safe Proxy
0xdDff292436dd0e279cF6D7594efB6aE9C91A3D0f,37.3,Vault Contract
0xDedD02E7Da507Fe2aC09C509DA10B94483e80Aa5,13.161981218437932,Other
0x234671B5bEC98353FeDE7c457CC26C660Ce858CA,1.221044314309322,Gnosis Safe Proxy
0xF4f4FE7445A7Bf76fBAb7A7F3C069Ff33e9F4278,5.385139287971021,Other
0xcba7c50Cd1Bc732fE88c64dDEc8ea1Bb1B9C3757,750.0,Other
0x0e07ef969db7d5Cc1e5E9e0CFbE6C6ed9F24252d,5.43403478,Gnosis Safe Proxy
0xD33641884445177654Be57edd3E2e0b28BDB585d,17.98592,Other
0xb04ffc06c836B1423EFBf1f039996A4dA2F95329,435.0,Vault Contract
0xc7850cbb1791Ab9909e85f020c0804E0E30954e4,254774.08000000002,Gnosis Safe Proxy
0x5EC67153c07BD43e9CC7B24e04B0AF01305bC0B3,2.7328193100136593,Other
0xd8463d593611e96dFACCBA16332ce782E6F4B8bb,33.0,Other
0xF9524bfa18C19C3E605FbfE8DFd05C6e967574Aa,10474.371049447307,Other
0x9DA3CFF99eCA1F39e310CeF52Ac208f8BB141CA0,2.07,Gnosis Safe Proxy
0x61b62e68fAD81FE84c1cDa408778592a3C143Adb,8.30416,Other
0xf14Ea4978230371716C1Eb30834eA068DDA1e0B1,51.0,Gnosis Safe Proxy
0xA7F125270fdeA5b818e2a48F8073917C17D086Ac,1.395,Other
0x2bcd57c497d5a6DBFFD98F0FaD67CD9440Ae0620,1792.0487133943172,Other
0x167829543510c13c792BD8F6a414f74D51E3A6d4,1047.7180332099742,Other
0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,5124.232510000423,ERC20 Token
0xE1448f585C1E0De2BbBd79e881DD334d6949411D,1.04874197,Other
0xE451985cE6b4006ee86f3519c0c46977dFEd7029,54.78420565021717,Gnosis Safe Proxy
0xa9c430de6a91132330A09BE41f9f19bf45702f74,2.4964780339604453,Other
0xD81B2e93681052Af0Ea597F9C6bC4cc1Ef851B70,7.42,Other
0x1244F39c09483a6071b7b7c2f36405b0C9d69852,10.57945375,Gnosis Safe Proxy
0x81Ac6202056C99da36b4E89e76Dbf763f06b0C0f,82.1,Vault Contract
0xF1a7A3941C098942f1C8149BD02830A29a966A0a,4938.140242794462,Gnosis Safe Proxy
0x77e317b2ACA9B6812504baCEE339f8ba57a9B599,4.940746386,Other
0x99B779015F964E880c89C8646aA3c15f2d621D6F,2.0,Other
0xe0a5b24441Cbe0C48167F6805ab09AdC90De597A,322.02424,Other
0x8e35d02157DBE5CDAb39882cBF4485927D37B476,127.6,Vault Contract
0xcf1b8cB6D6f5dF45a67f922Ce48804f75CcE072b,11.717943961717259,Other
0x5F84Ed7C4273D1587846CbaD1630F5b90daB8805,1.32,Other
0xcDa711B4991BEC3cB5554A14A7c8CdCb66d75Dc4,1.3252224064187696,Gnosis Safe Proxy
0x6E80646f9F6038DbA1ba739a815229Ff04CD3613,4.9644,Other
0xca603Bf3530b74d80579db79addC3C89493983Ba,49999.99999999999,Gnosis Safe Proxy
0x98Ac5b46C2ec1CF1eC1A9f171Fb3f00f0Cb8c9c1,118.17194231332878,Other
0x2F22e5910411b2d4Fe7c9cAf7402c2c5cdC6A815,2.0,Other
0xC51c79fdc56aBC6f957D373a5bc88A733F864910,2.196,Other
0x75C76cFF7e7Ad36DA153bd54d2026876CB39E05E,5.0,Other
0xf99149bD9186Df75C12dADd43D6bf1aFD6037847,5.7021217808622975,Gnosis Safe Proxy
0x6CB3E9191B8172Cd3c9fCA7677182F1a65Ac351e,7.12,Other
0x8B9C734EDE3AD3559727c7627BDd6743245877Ac,2.219882344,Other
0x27A2C3d8AfC2c36dCA8c25a029EC53499B5cF4b2,31.3,Vault Contract
0x30966c35B2C698a7ca6aedFA73BC9C79b33D8aC7,5.712930735423518,Gnosis Safe Proxy
0x4737E70B4E7aeA8f26984d39d0cFbEAC467068FC,187.79656498552117,ERC20 Token
0x05d3106fFBe00ED8926BF4C7f9Fd3Ff21C0422F8,37.96572,Other
0x8e6cFcE482034435E9C34E9d047b5980897e91DF,27049.0,Other
0x58a257782c1c83dFa2d575d085BF277e3edCbaab,42.6,Vault Contract
0xb56568f5d2472f98c78e52cfa9f7137534BC164a,645.2205172330828,Vault Contract
0x802b65b5d9016621E66003aeD0b16615093f328b,55560.97044008425,Other
0x470523CdEe511ab875f3823685A162d47D35ed04,160.96184992936088,Other
0x88726Ff53eE2dc7F55C17FBd93521B8B92519f49,13.984804139006238,ERC20 Token
0x84E420915147625c11c265FA61AEC826347204D1,25.0,Gnosis Safe Proxy
0xa5B329c923F87bd9628d5686dD9148803565817C,39.617888294228926,Other
0x0aEc33D63862CAc6C66D742d0e3155AE872864dc,2.494152445,Other
0x8374474E047BaB0b6eb0A3D0842D72fd33f647Ec,2.324996876481882,Other
0x08A5912158e9776DcB4Ab62A7dF54fD64034bd6f,14824.0,Gnosis Safe Proxy
0x0A1BC95e42b2c12c70c31b1A669c57A19120AEd8,58.9,Vault Contract
0x8Bb2945cBDd5EC18D50A34c761e1d225f800b624,189.60343110683175,Other
0x559e152a6C7F5d8e385Da412d16C348393Fc9879,10.64822560320974,ERC20 Token
0xfBd839899D2f1Ac2e1AfD7E6B059F1Af14Cf67aa,1.97,Other
0xe99c6474B03935E14FdBe258764e5b3B4613D9b7,2.2,Other
0x9C17E5ae863F75152Bd7B71fc8Bd21c74D8727C2,2.0,Other
0xE3d7CaD294AB2897DF761f5b0038c8D2c22e50Ba,3.0,Gnosis Safe Proxy
0x2765d92E57F7b4A33e071c7c6f7A21031F340eBc,3.7451084084944557,Other
0xbBd43d1f1CeDf9AB51100a4D62027b3Bd6bD66b4,65000.0,Gnosis Safe Proxy
0x1f0aF38B824e26C11561B981FEbBF8BB31C6CA8c,49999.99999999999,Gnosis Safe Proxy
0xb5df8C1f9DcC6A235EbD8dB8718Aa512080ADfb5,20000.0,Vault Contract
0x4c6A0652c971029e80a89b54c28cBBcc0fB22885,894.6,Vault Contract
0x50D1F9eb6f91bdBb9024323d3Bf7d1A9DB6c7E68,1997.184,Gnosis Safe Proxy
0xD43b3D7198FB126aC11FED22da30720f6aB866E1,414.0,Vault Contract
0x4F3a6a5486fec40486c168033e6F6518be816440,49999.99999999999,Gnosis Safe Proxy
0x811Ee50953d6D0C9E0d5bca8bc55fE71430Dff03,23.36613269,Gnosis Safe Proxy
0x9a496666d33c9DCfFe007A46b4cE829552A015dE,6.640140677643992,Other
0xAe7C6744F567C3a090094e702Ff7aE98D082746A,3.218388498818585,Other
0x2cAb6b25DE39A12eA3fa699c50a97b72D8636b9b,4.8,Other
0x9317D8C129D7d73cDfF49aB99936921C752a00C3,258.0,Other
0xBD5507C0EB4831E48A9B0325033714Ee441d27F2,1.4834022427253306,Other
0xbF55Ae1F3708b3ED40ecDF4b984b6A4116eEd9aa,1.7653629,Gnosis Safe Proxy
0x5DF4Ca77aa23fcAEf3e1b5dE8a4b29E74fAD08A8,9.373,Other
0x55470590BD4Cca507f524c3D868b17e7fa0994a6,5.9136341670000006,Other
0x965Ab1b0d1D5A50372FFe43631078eBBEd4F034d,49.60007927,Gnosis Safe Proxy
0x4A067Cd6D7b32621fAC26D16c27192800A0e0178,1.5,ERC20 Token
0x8B5c1Bb130FA13376Cf96B4c5F098C02fd38f5e6,1.51802,Gnosis Safe Proxy
0xA711B77B3043DAE479C4f99ce8a7f750A170cF21,4.5,Other
0x249484C2D8a74C4fCE32af49dFe27633aF8082a9,2.0,Other
0x4d06f603D313836fe7fcBBeAc72DAB8E0a70cE49,497.0,Vault Contract
0xE5fA3225Fd389cFdD2Fc087FAf71E9105e3eC196,1274.1423812934706,Other
0x69987BE7CE4Cc89D0e00E0b8fa652F10e22FCe7C,5844.005847953216,Other
0xffa0ee1Ae0d0C4Dbb5A74CF2eF408d2554f6205B,324.0,Vault Contract
0xEfa4bDf566aE50537A507863612638680420645C,3.8397540671419295,Other
0x1fB5204fCCc2E586399DFe9b23bE286F9Ee34B80,1.6,Other
0x51d9BdAb8E93400612f310A06cbd1AD7ab5a333B,50.6,Vault Contract
0xeE39a91980e6dA42F350860491d13FA5C1f3f9bB,10.0,Gnosis Safe Proxy
0x86b99CA42DEbc5a63Cfb3990B45a4A7a3fB4b19A,1.125,Other
0x7B05b73Ac3EcCC2220Bf731F7A860b7356A7E7Cb,7.155425960613048,Other
0xe31282190735e7bb599bD9d55e74d6bB437B13AC,305.6726513831658,Other
0x19F97EfFB100ad03a8a1E94C140f798Fc7c91b3C,2.805049088359046,Gnosis Safe Proxy
0x99C5f1992267F4cc465265C27BD0463764550d88,1.257668799,Other
0x75a715967F6A2e2EE8fb56f9Df559Ec7ABB80DE9,1.44,Other
0x07c0D1194fbD2C91cCf100b83d821c8816C9d27f,2.1948801928655195,Other
0xbCe7F2c4fe710c737100deB878F0F4F8d2354C8d,1.570612382,Other
0xFB2A6EA3eC3d541380BbdeF037E4c41B8376A894,36.237684663917214,Gnosis Safe Proxy
0x61a3F325b90B20a7485667F110933c86D225FC17,31.3235543951,Other
0x38CD1fdAC0f23cf73c6e822A7B83e4B63D0A9D05,5.68856485,Gnosis Safe Proxy
0xc1D9aB87F2192B991506aB6C97A86e8Fe9c632b0,19.337,Other
0x81b242924569F7928f2d50527B531a4d9E6865e7,14.7,Other
0x4305699f25Af7a20eC9107A890A89904E6194c4C,7.114189434533342,ERC20 Token
0xBF68cf720eab494F1A8e0D931bB2b68bB09bABe8,2.823858404199046,Other
0x9e96faAc8E379891b44Ee831491f23ff8C01eeA3,1.5,Other
0x96390FA17d755eD792634a6Dc802b92e73F240F5,24999.999999999996,Gnosis Safe Proxy
0xb4Da52336092Db22fe8e036866d59C6488604f89,2592.3518,Gnosis Safe Proxy
0xD9536CFE7D5848f17161B4028353A733D83f182E,35.7,Vault Contract
0xaca6Cf70a3eCd184fe066da56295929b2d7759C8,277.163,Gnosis Safe Proxy
0x87565990a4D8Bb5f2924c19dA19e4D8e9b87BE2C,2.257,Other
0xa5142d4D7caf0DCE717DB62b761448382dD7b6Cb,1.1,Gnosis Safe Proxy
0x8Ef0Cb0fBCF104B19956a3A3D83291c31A68a8d5,417862.0,Other
0x2c0D19Dd1242A704eA31dE919690572516827dD2,11.547707030000002,Gnosis Safe Proxy
0x383683D826F17EA64e083ceF7f90CD9293db45B4,1.5127693766772503,Other
0x65F8a09A1C3581a02C8788a6959652E32a87FC77,8.477112755392804,ERC20 Token
0xAC193512cCafED32a68279e1f1eeaEaA6EF5f5de,487.2,Vault Contract
0x1D7e0AB316c6d20683406899d60C9d5D4fDfCd27,2.0,Gnosis Safe Proxy
0x81a8C05D03156D5b863213bbF39bd040373b57C0,7.7955905431482,Other
0x8c72298C68a1Fff4f300B373962BCD5577Cd5a94,12.59619680455509,Other
0x48122E0fCf8a21b5216Eaee66920B5900C8ff015,282.0,Vault Contract
0x9fa50621DFbbD6BC4df8389f4CAE9c4538F377C7,20.0,Gnosis Safe Proxy
0xcF8aC98Cb916d404A27E3744826Ed42a7eada70d,1.95971491,Gnosis Safe Proxy
0x0c05c75BdD7e90a23a5e9fEa90B30201516a5956,13.8,Other
0x7a58E0Ae15565f616818C02b70fDeC01a3bf4f81,818.0,Vault Contract
0x5aF0Ea24725B244Da47A9820189fBffFD3CBd261,9.0064,Gnosis Safe Proxy
0xC7a2F7058873B10e1288D51504F485E87984B999,20.346608176040764,Gnosis Safe Proxy
0x7E70e17B5BbD916f7BC18b2831c7FCDb4984B255,1.6,Other
0xfB956b7965B2AE05E1C32f95d6cf58321504024E,46.495649044421036,Other
0xa01742680391AA9C2e9A9B51026B7a508d2E9aD7,1.1870306699440043,Other
0x8ad9337341C90EfD03d9b6F05Bc2Cbb272bE4aEd,3.0,Other
0xBF0C6490338Ca8d6E3a8705CeA2700BD09946669,10.37932044,Gnosis Safe Proxy
0x37567929d6BFaC836eeF8C63bd9a4AFC788a6C0E,5.3,Other
0x4D1B2450F08061d9cC2b491e126DAB2c7110cDfd,2.3027242584670686,Other
0xfd66939963BE0341BC8189EAb30da322035d88ed,5.860291192999999,Other
0x56aee995a56fc40bCe6d90CE6e41d80E0A40EBB7,19.337,Other
0x3034594D049E38149716DbB4864006B398197bF7,1.6,Other
0x27b866C8D42Ad953023378d6bC6C4980e4bB585a,1.2721510587630787,Gnosis Safe Proxy
0x32781C0818d93ECdd50362C71c1B749d45cfA6cC,21.9640184847968,Other
0xd7f3Bf2085AD32ff95E1bCC408d37F10f6949270,4.004065959716394,ERC20 Token
0x4680a6cE383DBcE466ed51Bb523546c856e0fDc9,1.29903871,Other
0xedA3bb0b0E0ABf918ADC1f936dbE66216C2695d3,46.0,Other
0x4d5401b9E9dCD7C9097e1Df036c3AfaFC35d604f,19.6512343243275,Other
0x04020Eb2389178fF9436A91E6090307159e0675b,990.2,Vault Contract
0xea835057e0a7A017a425295941172692b03d9351,39.8,Vault Contract
0xa21B8C35993feABC7C72c56Aea114e2376EDC135,1.39413761436,Other
0xe7E406eB5F15815bCd0208eAA275267167a05666,48.5,Vault Contract
0x9bd13aD6331e5d177C10a3006EdBafDbF1E70B4f,3.64,Other
0xAA948FcF8954E4721B39eaAD32978E804A5A0859,1340.9908855259116,Vault Contract
0x2fc1dB7f73Ad38eCA2CF7404768B1B91FCAd8618,3.70807213,Gnosis Safe Proxy
0xAd0AfCc690fE379DB09Ea29db8d22f4BAA20f61e,1.04,Gnosis Safe Proxy
0x3fbCF2b96f25A79D00eee91CD92FC869F67ce0b6,49999.99999999999,Gnosis Safe Proxy
0x8b8B2F214D92527BF1b1148DC2e609a4C1c2Fd69,13837075.183333334,Gnosis Safe Proxy
0x86748878A82DF69359af1B594fDE0B10857EF643,2.43,Other
0x21DB964310533a12AbABf3cB359F0b71529646ae,1.05,Other
0xd0E1427e04cea330994b2b9B858bBa71E990B5E6,44.41945529060755,ERC20 Token
0xa5C195265d6eE93583683620f8DEBe122562B8E3,25.1,Other
0xD4cE926a0BE2C0D39cE33361DC2233519d02F31a,1.5000000000000002,Gnosis Safe Proxy
0xfD657ED6b6972248C286E2BB43d57F7BfdcA4874,1.355798453804206,Other
0x0b1CEf4cAb511426B001f430b8d000D5a8C83AD0,71959.74677078128,Other
0x8179473d45C0E81C25cb1B964E89D6FBEE76552a,1.897425,Other
0x06a0Fc5350b7920E120EfB76D627aC6e476c4d9d,64.82958988,Gnosis Safe Proxy
0x8fbA47aa5997BaA30E5f61338C3d5022c0Daf6B7,1.3,Other
0xcF1697dCACdb3Bf6e6F50a42780E1ac6765c75CD,21.155481462522626,Gnosis Safe Proxy
0xD6B270DFEE268B452c86251Fd7e12Db8dE9200FB,500.0,Gnosis Safe Proxy
0x0C96222e34511e6aC5979a42bF1248cabDA59a80,1.2396077904,Other
0xB28178971149935Fb328E75b19B718965CfA5a3a,1.85,Other
0xcb9C8813BAcBec68bE192019C18EA6305019d8cc,1.1625,Other
0x49fa954B6C2Cd14B4b3604EF1Cc17cED20a9E42C,31.69,Gnosis Safe Proxy
0x9822C3AF49B41d51E171cD04e445964f5dbaBe1E,1549.3265796319163,Gnosis Safe Proxy
0x4d2d4F91a1Fe2c409Ad335B0b7789B0271614623,1.4352,Gnosis Safe Proxy
0x58664f1f1fc61BB6Bcb45cfF31e93FCE9567E109,1.080302791,Other
0x5EE132b2d645d09991cF24d8b1b342051075C811,6.03776548,Gnosis Safe Proxy
0xD53cCBfED6577d8dc82987e766e75E3cb73a8563,426.9550095665472,ERC20 Token
0x4915A1Ce7fD4f17B6ec711a6d35E600da0c6c047,1.8917421764176665,Other
0x3154Dc51Bd6Bb55213BD0e676Df44cc3327ce75c,62.76207096967554,Other
0xe5a0BB1C6F1E39B899874C927AF75E3C99Ca3a08,1.9923670614354971,Gnosis Safe Proxy
0x4FF6cC0717fA0Ba4e40075902ccFEea0103b3e59,12.365770509453554,ERC20 Token
0x0cC7a824B8760b426c597BbF997524DE0cad9988,9.229577287978183,Gnosis Safe Proxy
0xc94840f641Ae20a637ad1467366c6BDB0cA86cC4,482.2678198002681,Other
0x5291011278d60F74890683b9a599FfaF5401B2E4,819.123,Gnosis Safe Proxy
0xeA0a14fE7c07B8e472a21eFB7f61583d57bA978B,2.778134521,Other
0xdCA4eE7311528103733d4E09d525CAdf9afA5Ecc,132.1,Vault Contract
0x39edDF2b4c146569c5d9A0342b4701C782a6a5f8,27.85110980332415,ERC20 Token
0x31e8BA41CF1C07f975f21c5D7f09F3dEC586BC30,10.381250563096575,Other
0x427389635C75FbEbb65Af2e2F50fCFC1EE4CAB61,15530.438086602611,Gnosis Safe Proxy
0xe63b213ccf196Cd9C7E7ed6102de9e0a4E9EC589,6.06,Other
0xeBec2157dD2dD9D6bDce47e0dc00Bd61995eb55D,1.100636365,Other
0xF43BF00e51Acf15f0cf39ED5f036d285580189CC,27.709726288,Other
0x9BA5227a59Fe2Bac5129A61e36B3Bef9de435583,3.1494677567237166,Gnosis Safe Proxy
0x3AB324Bb9EF7ac27cCC2fEEda517A976dC2E4Ae1,12.642226294452195,Gnosis Safe Proxy
0x5d5bE3fd384613924ef9Edeb9dCa606424619A1e,247.2,Vault Contract
0xCA31eabDc6B4647512085a993c682F74873D5aA5,37.82232417501084,Other
0x2bd6EaD165C5D8695280c8CD7b3e19BFa5c8BcFE,51.25,Other
0x19382707d5a47E74f60053b652Ab34b6e30Febad,11052.06683155825,Other
0x668112E62f840705f6F155035Cd015da3795b772,1.33,Gnosis Safe Proxy
0x5286d7C1489385E629d01466988E7935Aa158D13,5.3075,Other
0x81cAb2413Ce6da8E489a98fb6806Bf7508a2dAA0,8125.0,Gnosis Safe Proxy
0xD152f549545093347A162Dce210e7293f1452150,9.18059523615065,Other
0x75326bFA7EaE1130C8f5559dd3935c85D6d81B70,13.96,Other
0xa720B1beB50FC8362B681f097a3CB83D8703f06D,39.389941539999995,Gnosis Safe Proxy
0x02239cFc62c34558aF620609e4A26E504D88e38e,557.6016520591792,Gnosis Safe Proxy
0x4AddCe08f612a19CBcB8531f91D26e470a5aac46,6.657470743,Other
0xB367F89185EeB2E91C158B85bf0f6238cE18f399,2.21969,Gnosis Safe Proxy
0x3Cb9A1A5e3769dcaC60bD22661E1bac6Ae559391,1.15,Other
0x6ff2878d4360C3068834e9BC044B27d0232c5C86,85.7,Vault Contract
0x22f097237e4ebe0fC042d9b4a96f5e5D4330AB99,320.0,Other
0x0EdC06Aa3Cc0Da9b9bBC352A8972311Cc930a714,513.4649288747106,Other
0xc1b7B3BF96084980228655c7AFCF7194322036B3,352106.0,Other
0x276E519d8b1ca2A4a710649812eBCc88231b2f76,36000.0,Gnosis Safe Proxy
0xaD855CdC9AA3948e47a1E9EF54aE6C0C723fF3Ab,23.73754711,Gnosis Safe Proxy
0x15388Db1B5Ab784107E4fB5aEe99719098808341,3.539045720946788,Other
0x578fdD082caFc28063D70c9a4E4D9e8F676F8321,13.278,Other
0x25F4688400217bde61Ca42D620FED5C943F90714,9.901,Gnosis Safe Proxy
0xaFa0bAeAC60e9044C6ee74c97fC790dEC1ABD7eE,6281.2169974299995,Other
0xf93A7F819F83DBfDbC307d4D4f0FE5a208C50318,14572.662413107195,Gnosis Safe Proxy
0x355C33cCF6f9D0f675dA275995114B9F07AA0EEc,17.72199058,Other
0x96eBC6B6204985eb0bC4e39CcE854610A9Cd1c8A,1.62,Other
0x344B82a011803819ca794B7bA5D9E476D274B1CC,31.72480479131896,Other
0xA2216ad34E5a30e1578443B05C22CF34B49C57d3,1619.6999999999998,Vault Contract
0x2ed6c4B5dA6378c7897AC67Ba9e43102Feb694EE,249653.08311760126,Vault Contract
0xB49dD5c5C9D4A438fAADa1346Bbb3D4A46573e9f,2.584310110831997,ERC20 Token
0x07C46d9bd1F9d0F58156ec7c8AF51Bf0fDfBa6bf,1441.7159394293556,Other
0x18b92d918da53045D65C2F5a845C48F11e8e9019,49999.99999999999,Gnosis Safe Proxy
0xfe214681257509678C62dF46057FCd8bdEcc9951,1.0165,Other
0xD07e8FDE9B52db71edF8bB2cb0f00126e97adcc8,1.3987040945,Other
0xeBF0547CbcDb85b4FC5486318871466B49Ca5B3b,2.3254994453938433,ERC20 Token
0xe05d780e81Bff6AB633f70C540e5135cf0511248,28.558015507960082,Other
0x84e78c396dC8c14E68E601F225126C7f2Bc25Fb7,22.272694899710043,Other
0x639D1bA950E9a17Dd90Cb5Ee4Bd66E7d89bB7992,84.52736313032315,ERC20 Token
0xDc6f869d2D34E4aee3E89A51f2Af6D54F0F7f690,12000.0,Gnosis Safe Proxy
0x7AF3c4e06188d1507D34E7845Ae2140942Dd3Fc4,11.650249697517403,ERC20 Token
0x8A913974479819E29e3Dd6A13A2A1E5AE67bA87e,4278.0,Other
0xd85a0f38Ef5e1b921e06c6Bacde16C22e0FB92cC,204.0,Vault Contract
0xfCB69E5E535e04A809dC8Af7eba59c2FED4b2868,247.68645693074365,Other
0xCD97660AdfE2607590886f539BE6a906B8575c9C,5.0,Other
0x6cEdb1A4Ee3121b5145Ec06F1138C80dc9b60B07,9.577,Other
0xAd4a43359F4efa20AbE59ffFC143625DD52bA8bC,1.7393714438134982,Gnosis Safe Proxy
0xfB0dADb835fAdE151aBf6780BeAfB12FC5BA0e1F,55882.850919182965,Gnosis Safe Proxy
0xB2FFcBBdd23Ea3D344798f01edF0855c7C853D5B,450.0,Vault Contract
0xFbd588A941D2e91DBab9331D0A09763a8cF10c96,3.892,Other
0x5332587421fF29943acFaF446867d51c10eCAB0d,2.760339479368619,Other
0xD21aBa4f2Fcfe2FbDdA2FB63E4Da375b5387913D,4.8,Other
0xB50541Cb9EfA566fE9E393E5Ca6575124b1Ea3C7,3000.0,Gnosis Safe Proxy
0x7D2382b1f8Af621229d33464340541Db362B4907,1139.38846188162,ERC20 Token
0x1C0b11a3F6c966d84010FE0CAc991b06FE236699,178.40710191077252,Gnosis Safe Proxy
0x40f3e5b4cd97D4B4eCCBB1fd8407470AD96F7123,12000.0,Gnosis Safe Proxy
0x339db73FAFAa99c6E396e374548CF92d642570a4,9.78649383872683,Other
0x24fFC6dB6e3254bC376a5738b493d3908F536fA4,38.24338303341902,Gnosis Safe Proxy
0xf793aae5ca15AaC7571312e52FE6D35f8A75482d,3.211936114,Other
0x5F9DBC1dC106f459A86c6A0E5d53329Eb2dc10E0,2.0,Other
0x06141423DCF1A5a4C137039063aC873cDC1E363A,8.457021992284256,ERC20 Token
0x54a404Ac069Edf2e198E5f274495fd537e79FdD5,1.5730900058,Other
0xEBe91F52766Dd236b6E8C1951f6a4a8Bcc47A71e,5440.8380819241775,Other
0x57cf5e9024B45ee0fd70a330301D71381BA0cE71,10.0,Other
0x8D6b1FA345Be62f13144818E2F033425554428bF,900000.0,Gnosis Safe Proxy
0xcECB54B4c72C8537b6555770703E33B4519335fB,35864.302468674,Gnosis Safe Proxy
0xF29Bd9af89664D4D10f9c7D7Ffeb5e4E64587331,1.952,Other
0xdE8465D44eBfC761Ee3525740E06C916886E1aEB,6.0,ERC20 Token
0x6d5a519B9cC1CeEF8DE7193282cc7CC9EE0895Df,2824.008885924488,Gnosis Safe Proxy
0xcb738f418431C623E93ac772b1D5eCb70a1a473e,4.5,Other
